epoch,capsnet_acc,capsnet_loss,decoder_loss,loss,val_capsnet_acc,val_capsnet_loss,val_decoder_loss,val_loss
0,0.2080000013113022,0.8094310164451599,0.08147549033164977,0.8413694083690644,0.18399999439716339,0.8094310164451599,0.08415921777486801,0.8424214243888855
1,0.20799999982118605,0.8094310164451599,0.08145330920815468,0.8413606941699981,0.18399999439716339,0.8094310164451599,0.08413289785385132,0.8424111247062683
2,0.2080000013113022,0.8094310164451599,0.08142718598246575,0.8413504660129547,0.18399999439716339,0.8094310164451599,0.08410177379846573,0.8423989057540894
